'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
232,0,136,0,1,1,0.630435,1,0.369565,0.773333,1,1,0
232,0,135,1,0.992647,1,0.632153,1,0.367847,0.774624,0.997283,1.002725,0
232,0,134,2,0.985294,1,0.63388,1,0.36612,0.77592,0.994565,1.005464,0.000001
231,1,134,2,0.985294,0.99569,0.632877,0.99569,0.367123,0.773869,0.991848,1.003873,0.000001
231,1,133,3,0.977941,0.99569,0.634615,0.99569,0.365385,0.775168,0.98913,1.006631,0.000001
231,1,132,4,0.970588,0.99569,0.636364,0.99569,0.363636,0.776471,0.986413,1.009404,0.000001
231,1,131,5,0.963235,0.99569,0.638122,0.99569,0.361878,0.777778,0.983696,1.012193,0.000001
231,1,130,6,0.955882,0.99569,0.639889,0.99569,0.360111,0.779089,0.980978,1.014997,0.000001
231,1,129,7,0.948529,0.99569,0.641667,0.99569,0.358333,0.780405,0.978261,1.017816,0.000001
231,1,128,8,0.941176,0.99569,0.643454,0.99569,0.356546,0.781726,0.975543,1.020651,0.000001
231,1,127,9,0.933824,0.99569,0.645251,0.99569,0.354749,0.783051,0.972826,1.023502,0.000002
231,1,126,10,0.926471,0.99569,0.647059,0.99569,0.352941,0.78438,0.970109,1.026369,0.000002
231,1,125,11,0.919118,0.99569,0.648876,0.99569,0.351124,0.785714,0.967391,1.029252,0.000002
231,1,124,12,0.911765,0.99569,0.650704,0.99569,0.349296,0.787053,0.964674,1.032152,0.000004
231,1,123,13,0.904412,0.99569,0.652542,0.99569,0.347458,0.788396,0.961957,1.035067,0.000006
231,1,122,14,0.897059,0.99569,0.654391,0.99569,0.345609,0.789744,0.959239,1.037999,0.000008
231,1,121,15,0.889706,0.99569,0.65625,0.99569,0.34375,0.791096,0.956522,1.040948,0.00001
231,1,120,16,0.882353,0.99569,0.65812,0.99569,0.34188,0.792453,0.953804,1.043914,0.000012
231,1,119,17,0.875,0.99569,0.66,0.99569,0.34,0.793814,0.951087,1.046897,0.000012
231,1,118,18,0.867647,0.99569,0.661891,0.99569,0.338109,0.795181,0.94837,1.049896,0.000012
231,1,117,19,0.860294,0.99569,0.663793,0.99569,0.336207,0.796552,0.945652,1.052913,0.000018
230,2,117,19,0.860294,0.991379,0.662824,0.991379,0.337176,0.794473,0.942935,1.051376,0.000025
230,2,116,20,0.852941,0.991379,0.66474,0.991379,0.33526,0.795848,0.940217,1.054415,0.000028
230,2,115,21,0.845588,0.991379,0.666667,0.991379,0.333333,0.797227,0.9375,1.057471,0.000039
230,2,114,22,0.838235,0.991379,0.668605,0.991379,0.331395,0.798611,0.934783,1.060545,0.00004
230,2,113,23,0.830882,0.991379,0.670554,0.991379,0.329446,0.8,0.932065,1.063637,0.000042
230,2,112,24,0.823529,0.991379,0.672515,0.991379,0.327485,0.801394,0.929348,1.066747,0.000043
230,2,111,25,0.816176,0.991379,0.674487,0.991379,0.325513,0.802792,0.92663,1.069876,0.000046
230,2,110,26,0.808824,0.991379,0.676471,0.991379,0.323529,0.804196,0.923913,1.073022,0.000047
230,2,109,27,0.801471,0.991379,0.678466,0.991379,0.321534,0.805604,0.921196,1.076188,0.000054
230,2,108,28,0.794118,0.991379,0.680473,0.991379,0.319527,0.807018,0.918478,1.079372,0.00006
230,2,107,29,0.786765,0.991379,0.682493,0.991379,0.317507,0.808436,0.915761,1.082574,0.000061
230,2,106,30,0.779412,0.991379,0.684524,0.991379,0.315476,0.809859,0.913043,1.085796,0.000065
230,2,105,31,0.772059,0.991379,0.686567,0.991379,0.313433,0.811287,0.910326,1.089038,0.000089
230,2,104,32,0.764706,0.991379,0.688623,0.991379,0.311377,0.812721,0.907609,1.092298,0.000166
230,2,103,33,0.757353,0.991379,0.690691,0.991379,0.309309,0.814159,0.904891,1.095578,0.000179
230,2,102,34,0.75,0.991379,0.692771,0.991379,0.307229,0.815603,0.902174,1.098878,0.000184
230,2,101,35,0.742647,0.991379,0.694864,0.991379,0.305136,0.817052,0.899457,1.102198,0.000221
230,2,100,36,0.735294,0.991379,0.69697,0.991379,0.30303,0.818505,0.896739,1.105538,0.000222
230,2,99,37,0.727941,0.991379,0.699088,0.991379,0.300912,0.819964,0.894022,1.108898,0.000224
230,2,98,38,0.720588,0.991379,0.70122,0.991379,0.29878,0.821429,0.891304,1.112279,0.000273
229,3,98,38,0.720588,0.987069,0.700306,0.987069,0.299694,0.81932,0.888587,1.11083,0.000282
228,4,98,38,0.720588,0.982759,0.699387,0.982759,0.300613,0.817204,0.88587,1.109372,0.000282
228,4,97,39,0.713235,0.982759,0.701538,0.982759,0.298462,0.818671,0.883152,1.112785,0.000293
228,4,96,40,0.705882,0.982759,0.703704,0.982759,0.296296,0.820144,0.880435,1.11622,0.000318
227,5,96,40,0.705882,0.978448,0.702786,0.978448,0.297214,0.818018,0.877717,1.114765,0.000374
227,5,95,41,0.698529,0.978448,0.704969,0.978448,0.295031,0.819495,0.875,1.118227,0.000461
227,5,94,42,0.691176,0.978448,0.707165,0.978448,0.292835,0.820976,0.872283,1.12171,0.000477
227,5,93,43,0.683824,0.978448,0.709375,0.978448,0.290625,0.822464,0.869565,1.125216,0.000541
227,5,92,44,0.676471,0.978448,0.711599,0.978448,0.288401,0.823956,0.866848,1.128743,0.000542
227,5,91,45,0.669118,0.978448,0.713836,0.978448,0.286164,0.825455,0.86413,1.132292,0.000607
226,6,91,45,0.669118,0.974138,0.712934,0.974138,0.287066,0.823315,0.861413,1.13086,0.00071
226,6,90,46,0.661765,0.974138,0.71519,0.974138,0.28481,0.824818,0.858696,1.134439,0.000747
226,6,89,47,0.654412,0.974138,0.71746,0.974138,0.28254,0.826325,0.855978,1.138041,0.000761
226,6,88,48,0.647059,0.974138,0.719745,0.974138,0.280255,0.827839,0.853261,1.141665,0.000863
226,6,87,49,0.639706,0.974138,0.722045,0.974138,0.277955,0.829358,0.850543,1.145312,0.000867
226,6,86,50,0.632353,0.974138,0.724359,0.974138,0.275641,0.830882,0.847826,1.148983,0.000873
226,6,85,51,0.625,0.974138,0.726688,0.974138,0.273312,0.832413,0.845109,1.152678,0.00088
226,6,84,52,0.617647,0.974138,0.729032,0.974138,0.270968,0.833948,0.842391,1.156396,0.000999
226,6,83,53,0.610294,0.974138,0.731392,0.974138,0.268608,0.83549,0.839674,1.160138,0.001045
225,7,83,53,0.610294,0.969828,0.730519,0.969828,0.269481,0.833333,0.836957,1.158755,0.001148
224,8,83,53,0.610294,0.965517,0.729642,0.965517,0.270358,0.831169,0.834239,1.157363,0.001172
224,8,82,54,0.602941,0.965517,0.732026,0.965517,0.267974,0.832714,0.831522,1.161145,0.001179
224,8,81,55,0.595588,0.965517,0.734426,0.965517,0.265574,0.834264,0.828804,1.164952,0.00135
224,8,80,56,0.588235,0.965517,0.736842,0.965517,0.263158,0.835821,0.826087,1.168784,0.001481
224,8,79,57,0.580882,0.965517,0.739274,0.965517,0.260726,0.837383,0.82337,1.172641,0.002071
224,8,78,58,0.573529,0.965517,0.741722,0.965517,0.258278,0.838951,0.820652,1.176524,0.002119
224,8,77,59,0.566176,0.965517,0.744186,0.965517,0.255814,0.840525,0.817935,1.180433,0.002334
224,8,76,60,0.558824,0.965517,0.746667,0.965517,0.253333,0.842105,0.815217,1.184368,0.002511
223,9,76,60,0.558824,0.961207,0.745819,0.961207,0.254181,0.839925,0.8125,1.183024,0.002708
223,9,75,61,0.551471,0.961207,0.748322,0.961207,0.251678,0.841509,0.809783,1.186994,0.003092
223,9,74,62,0.544118,0.961207,0.750842,0.961207,0.249158,0.8431,0.807065,1.19099,0.003132
222,10,74,62,0.544118,0.956897,0.75,0.956897,0.25,0.840909,0.804348,1.189655,0.003209
222,10,73,63,0.536765,0.956897,0.752542,0.956897,0.247458,0.842505,0.80163,1.193688,0.003697
222,10,72,64,0.529412,0.956897,0.755102,0.956897,0.244898,0.844106,0.798913,1.197748,0.003976
222,10,71,65,0.522059,0.956897,0.757679,0.956897,0.242321,0.845714,0.796196,1.201836,0.004016
222,10,70,66,0.514706,0.956897,0.760274,0.956897,0.239726,0.847328,0.793478,1.205952,0.004119
221,11,70,66,0.514706,0.952586,0.75945,0.952586,0.24055,0.845124,0.790761,1.204645,0.004509
220,12,70,66,0.514706,0.948276,0.758621,0.948276,0.241379,0.842912,0.788043,1.203329,0.00451
220,12,69,67,0.507353,0.948276,0.761246,0.948276,0.238754,0.84453,0.785326,1.207493,0.004819
220,12,68,68,0.5,0.948276,0.763889,0.948276,0.236111,0.846154,0.782609,1.211686,0.005377
219,13,68,68,0.5,0.943966,0.763066,0.943966,0.236934,0.843931,0.779891,1.210381,0.005409
219,13,67,69,0.492647,0.943966,0.765734,0.943966,0.234266,0.84556,0.777174,1.214613,0.00549
219,13,66,70,0.485294,0.943966,0.768421,0.943966,0.231579,0.847195,0.774457,1.218875,0.006217
219,13,65,71,0.477941,0.943966,0.771127,0.943966,0.228873,0.848837,0.771739,1.223167,0.006562
219,13,64,72,0.470588,0.943966,0.773852,0.943966,0.226148,0.850485,0.769022,1.227489,0.006745
219,13,63,73,0.463235,0.943966,0.776596,0.943966,0.223404,0.85214,0.766304,1.231842,0.009006
219,13,62,74,0.455882,0.943966,0.779359,0.943966,0.220641,0.853801,0.763587,1.236225,0.009053
219,13,61,75,0.448529,0.943966,0.782143,0.943966,0.217857,0.855469,0.76087,1.24064,0.009643
219,13,60,76,0.441176,0.943966,0.784946,0.943966,0.215054,0.857143,0.758152,1.245087,0.010496
218,14,60,76,0.441176,0.939655,0.784173,0.939655,0.215827,0.854902,0.755435,1.24386,0.012406
218,14,59,77,0.433824,0.939655,0.787004,0.939655,0.212996,0.856582,0.752717,1.248351,0.01304
218,14,58,78,0.426471,0.939655,0.789855,0.939655,0.210145,0.858268,0.75,1.252874,0.013204
217,15,58,78,0.426471,0.935345,0.789091,0.935345,0.210909,0.856016,0.747283,1.251661,0.013536
217,15,57,79,0.419118,0.935345,0.791971,0.935345,0.208029,0.857708,0.744565,1.25623,0.017158
216,16,57,79,0.419118,0.931034,0.791209,0.931034,0.208791,0.855446,0.741848,1.255021,0.021599
216,16,56,80,0.411765,0.931034,0.794118,0.931034,0.205882,0.857143,0.73913,1.259635,0.023186
216,16,55,81,0.404412,0.931034,0.797048,0.931034,0.202952,0.858847,0.736413,1.264283,0.023901
215,17,55,81,0.404412,0.926724,0.796296,0.926724,0.203704,0.856574,0.733696,1.263091,0.025344
215,17,54,82,0.397059,0.926724,0.799257,0.926724,0.200743,0.858283,0.730978,1.267786,0.028234
214,18,54,82,0.397059,0.922414,0.798507,0.922414,0.201493,0.856,0.728261,1.266598,0.028981
214,18,53,83,0.389706,0.922414,0.801498,0.922414,0.198502,0.857715,0.725543,1.271342,0.030436
213,19,53,83,0.389706,0.918103,0.800752,0.918103,0.199248,0.855422,0.722826,1.270158,0.032142
213,19,52,84,0.382353,0.918103,0.803774,0.918103,0.196226,0.857143,0.720109,1.274951,0.032427
212,20,52,84,0.382353,0.913793,0.80303,0.913793,0.19697,0.854839,0.717391,1.273772,0.033123
212,20,51,85,0.375,0.913793,0.806084,0.913793,0.193916,0.856566,0.714674,1.278615,0.034623
211,21,51,85,0.375,0.909483,0.805344,0.909483,0.194656,0.854251,0.711957,1.277441,0.039113
211,21,50,86,0.367647,0.909483,0.808429,0.909483,0.191571,0.855984,0.709239,1.282336,0.040004
210,22,50,86,0.367647,0.905172,0.807692,0.905172,0.192308,0.853659,0.706522,1.281167,0.04035
209,23,50,86,0.367647,0.900862,0.80695,0.900862,0.19305,0.851324,0.703804,1.279989,0.050632
208,24,50,86,0.367647,0.896552,0.806202,0.896552,0.193798,0.84898,0.701087,1.278802,0.051441
208,24,49,87,0.360294,0.896552,0.809339,0.896552,0.190661,0.850716,0.69837,1.283778,0.058239
207,25,49,87,0.360294,0.892241,0.808594,0.892241,0.191406,0.848361,0.695652,1.282597,0.062202
207,25,48,88,0.352941,0.892241,0.811765,0.892241,0.188235,0.850103,0.692935,1.287627,0.066465
206,26,48,88,0.352941,0.887931,0.811024,0.887931,0.188976,0.847737,0.690217,1.286451,0.069024
206,26,47,89,0.345588,0.887931,0.814229,0.887931,0.185771,0.849485,0.6875,1.291536,0.070502
205,27,47,89,0.345588,0.883621,0.813492,0.883621,0.186508,0.847107,0.684783,1.290367,0.079809
204,28,47,89,0.345588,0.87931,0.812749,0.87931,0.187251,0.84472,0.682065,1.289188,0.089506
203,29,47,89,0.345588,0.875,0.812,0.875,0.188,0.842324,0.679348,1.288,0.09347
203,29,46,90,0.338235,0.875,0.815261,0.875,0.184739,0.844075,0.67663,1.293173,0.11252
203,29,45,91,0.330882,0.875,0.818548,0.875,0.181452,0.845833,0.673913,1.298387,0.11371
203,29,44,92,0.323529,0.875,0.821862,0.875,0.178138,0.847599,0.671196,1.303644,0.13176
202,30,44,92,0.323529,0.87069,0.821138,0.87069,0.178862,0.845188,0.668478,1.302495,0.13831
201,31,44,92,0.323529,0.866379,0.820408,0.866379,0.179592,0.842767,0.665761,1.301337,0.154294
200,32,44,92,0.323529,0.862069,0.819672,0.862069,0.180328,0.840336,0.663043,1.30017,0.159183
199,33,44,92,0.323529,0.857759,0.81893,0.857759,0.18107,0.837895,0.660326,1.298992,0.170577
198,34,44,92,0.323529,0.853448,0.818182,0.853448,0.181818,0.835443,0.657609,1.297806,0.172641
198,34,43,93,0.316176,0.853448,0.821577,0.853448,0.178423,0.837209,0.654891,1.303191,0.172848
198,34,42,94,0.308824,0.853448,0.825,0.853448,0.175,0.838983,0.652174,1.308621,0.187971
198,34,41,95,0.301471,0.853448,0.828452,0.853448,0.171548,0.840764,0.649457,1.314096,0.196106
197,35,41,95,0.301471,0.849138,0.827731,0.849138,0.172269,0.838298,0.646739,1.312953,0.200299
196,36,41,95,0.301471,0.844828,0.827004,0.844828,0.172996,0.835821,0.644022,1.3118,0.308741
195,37,41,95,0.301471,0.840517,0.826271,0.840517,0.173729,0.833333,0.641304,1.310637,0.326681
194,38,41,95,0.301471,0.836207,0.825532,0.836207,0.174468,0.830835,0.638587,1.309464,0.357486
193,39,41,95,0.301471,0.831897,0.824786,0.831897,0.175214,0.828326,0.63587,1.308282,0.358806
192,40,41,95,0.301471,0.827586,0.824034,0.827586,0.175966,0.825806,0.633152,1.307089,0.385541
191,41,41,95,0.301471,0.823276,0.823276,0.823276,0.176724,0.823276,0.630435,1.305886,0.403559
190,42,41,95,0.301471,0.818966,0.822511,0.818966,0.177489,0.820734,0.627717,1.304672,0.429479
189,43,41,95,0.301471,0.814655,0.821739,0.814655,0.178261,0.818182,0.625,1.303448,0.447229
189,43,40,96,0.294118,0.814655,0.825328,0.814655,0.174672,0.819957,0.622283,1.30914,0.450355
189,43,39,97,0.286765,0.814655,0.828947,0.814655,0.171053,0.821739,0.619565,1.314882,0.519726
189,43,38,98,0.279412,0.814655,0.832599,0.814655,0.167401,0.823529,0.616848,1.320674,0.534764
189,43,37,99,0.272059,0.814655,0.836283,0.814655,0.163717,0.825328,0.61413,1.326518,0.539805
189,43,36,100,0.264706,0.814655,0.84,0.814655,0.16,0.827133,0.611413,1.332414,0.587449
189,43,35,101,0.257353,0.814655,0.84375,0.814655,0.15625,0.828947,0.608696,1.338362,0.596986
188,44,35,101,0.257353,0.810345,0.843049,0.810345,0.156951,0.826374,0.605978,1.337251,0.614892
187,45,35,101,0.257353,0.806034,0.842342,0.806034,0.157658,0.823789,0.603261,1.336129,0.656003
186,46,35,101,0.257353,0.801724,0.841629,0.801724,0.158371,0.821192,0.600543,1.334998,0.678722
185,47,35,101,0.257353,0.797414,0.840909,0.797414,0.159091,0.818584,0.597826,1.333856,0.686028
184,48,35,101,0.257353,0.793103,0.840183,0.793103,0.159817,0.815965,0.595109,1.332704,0.709179
183,49,35,101,0.257353,0.788793,0.83945,0.788793,0.16055,0.813333,0.592391,1.331541,0.714841
183,49,34,102,0.25,0.788793,0.843318,0.788793,0.156682,0.815145,0.589674,1.337677,0.740602
182,50,34,102,0.25,0.784483,0.842593,0.784483,0.157407,0.8125,0.586957,1.336526,0.746632
182,50,33,103,0.242647,0.784483,0.846512,0.784483,0.153488,0.814318,0.584239,1.342743,0.752088
181,51,33,103,0.242647,0.780172,0.845794,0.780172,0.154206,0.811659,0.581522,1.341605,0.761615
180,52,33,103,0.242647,0.775862,0.84507,0.775862,0.15493,0.808989,0.578804,1.340457,0.762309
179,53,33,103,0.242647,0.771552,0.84434,0.771552,0.15566,0.806306,0.576087,1.339297,0.771917
178,54,33,103,0.242647,0.767241,0.843602,0.767241,0.156398,0.803612,0.57337,1.338127,0.788018
177,55,33,103,0.242647,0.762931,0.842857,0.762931,0.157143,0.800905,0.570652,1.336946,0.793723
177,55,32,104,0.235294,0.762931,0.84689,0.762931,0.15311,0.802721,0.567935,1.343343,0.800727
177,55,31,105,0.227941,0.762931,0.850962,0.762931,0.149038,0.804545,0.565217,1.349801,0.810357
176,56,31,105,0.227941,0.758621,0.850242,0.758621,0.149758,0.801822,0.5625,1.348659,0.833527
175,57,31,105,0.227941,0.75431,0.849515,0.75431,0.150485,0.799087,0.559783,1.347506,0.851065
175,57,30,106,0.220588,0.75431,0.853659,0.75431,0.146341,0.800915,0.557065,1.354079,0.862033
174,58,30,106,0.220588,0.75,0.852941,0.75,0.147059,0.798165,0.554348,1.352941,0.8816
174,58,29,107,0.213235,0.75,0.857143,0.75,0.142857,0.8,0.55163,1.359606,0.884856
173,59,29,107,0.213235,0.74569,0.856436,0.74569,0.143564,0.797235,0.548913,1.358484,0.890883
173,59,28,108,0.205882,0.74569,0.860697,0.74569,0.139303,0.799076,0.546196,1.365243,0.904899
173,59,27,109,0.198529,0.74569,0.865,0.74569,0.135,0.800926,0.543478,1.372069,0.905297
172,60,27,109,0.198529,0.741379,0.864322,0.741379,0.135678,0.798144,0.540761,1.370993,0.905967
171,61,27,109,0.198529,0.737069,0.863636,0.737069,0.136364,0.795349,0.538043,1.369906,0.912974
171,61,26,110,0.191176,0.737069,0.86802,0.737069,0.13198,0.797203,0.535326,1.37686,0.913113
170,62,26,110,0.191176,0.732759,0.867347,0.732759,0.132653,0.794393,0.532609,1.375792,0.918781
169,63,26,110,0.191176,0.728448,0.866667,0.728448,0.133333,0.791569,0.529891,1.374713,0.935206
168,64,26,110,0.191176,0.724138,0.865979,0.724138,0.134021,0.788732,0.527174,1.373622,0.941012
167,65,26,110,0.191176,0.719828,0.865285,0.719828,0.134715,0.785882,0.524457,1.372521,0.943051
166,66,26,110,0.191176,0.715517,0.864583,0.715517,0.135417,0.783019,0.521739,1.371408,0.944154
165,67,26,110,0.191176,0.711207,0.863874,0.711207,0.136126,0.780142,0.519022,1.370283,0.949089
165,67,25,111,0.183824,0.711207,0.868421,0.711207,0.131579,0.781991,0.516304,1.377495,0.950196
164,68,25,111,0.183824,0.706897,0.867725,0.706897,0.132275,0.779097,0.513587,1.376391,0.950329
